,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
ATS0dv,0.08410508628685413,0.04053839914766026,0.021529698349702437,-0.010670844370444061,-0.015123095195338236,-0.0042312429647418295,-0.00045791311673170417,-0.0014020624588348424,-0.01856554058297842,-0.01040499250996565,0.006692791879607953,0.0014629113753516013,0.009106580264118388,-0.000908858219455559,-0.012969664744244404,-0.006028560853859707,0.00988037330451878,-0.01582760425096099,-0.005171577844036447,0.006511124492667312,-0.006394592609260228,-0.007335409741418833,0.014062730165084816,0.0033651598745454993,-0.01158949304492921,0.0004003639834715375,0.0004252743783199275,0.007780529339821695,-0.00770002823500803,-0.007910382252403852,-0.005566430457620657,0.009265707296221224,0.02479348317393949,0.005316633483031335,0.007292286485214893,0.0014694012785829178,-0.0003337386508789023,-0.003496195856455711,0.000535368852193324,0.0045500360186234035,0.009612374458997815,-0.005305282920092232,-0.005115764440125146,-0.004344261165387251,-0.004634244611263938,-0.009498829711660318,0.0011057923221111036,-0.0011386727187162355,-0.014020983603573327,0.0025946817790760755,0.005919675658409918,0.00899509943782512,0.0003072074296978618,0.009359086306985617,-0.0026115466132489635,-0.003096950332440797,-0.002900836049945781,0.004054211457979826,0.001296688316130436,-0.0030845499667394986,0.0037358682358595656,0.009094470468141989,0.0021911678095820823,0.00022276247253089383,0.008986355456654032,0.02195078468535913,0.006423176762374855,-0.018750559589243876
ATS0s,0.07842909598123109,0.04101331320897388,0.03559908030895094,0.00785740836425179,-0.002446408236227315,0.017802796784258078,0.006651927380184939,-0.04008905698587876,-0.004521815659824353,0.008571220601701473,0.0077689231318488604,-0.0016420647265085948,0.02180601060515931,0.007892249566767881,-4.22910153963312e-05,0.01783895053164279,0.018138305295108684,-0.023231399266210585,-0.013623755400364703,-0.0045769089572639315,0.01754295316316328,-0.014482637816081154,0.025436115187583153,0.019191125145001153,-0.025534314308781114,-0.0030139033292944065,-0.004512328008227808,0.012352173218698336,-0.026822709004279813,-0.014135334826380718,0.003883399448324835,-0.0010586759398462013,0.022037120423727987,0.025136217035652466,0.004461192739198431,0.013370274699178453,-0.00957436972385873,-0.0040842198932021555,0.005590657725950174,-0.0034144646135303644,0.012998877619435,0.008207212749671636,0.0011347355638217005,-0.0036153736188301623,0.0010726099469652642,-0.004894102689732818,0.002481000859504159,-0.009187293508188423,-0.01579484610784237,0.016105113236528766,0.014434059997586858,0.0052206024215323945,-0.0012320658433782293,0.0016948777331349874,-0.004675941522403878,0.002475995478651867,-0.015259908319102927,-0.005783811076419859,-0.0009824719034004117,-0.001365605997267188,0.003042756251730098,0.011876739306063009,0.0011582796955863595,-0.0010904310536042853,-0.0049610013205439295,0.02684853625630956,0.004857385041922937,-0.011417065861852673
ATS0Z,0.05103642462890625,0.03195519220981112,0.02735244835891216,-0.006659088126729414,0.0712808766005125,-0.03075139615430831,0.05003442473335504,0.07613533823531829,0.06067927230379583,0.04266206481115378,-0.023483659234741387,-0.020854660240932948,-0.03739699844580638,0.0025143742609540602,-0.00756920979441574,0.01750069290759477,0.033360139823086644,-0.010482555502182847,0.03513687619215132,0.02032225184645025,0.0017148467556406257,-0.011968181135763275,0.024466474924479484,-0.014305950124296349,-0.027137104867145014,0.009245546310865252,0.00957184198278811,-0.00011591251152413771,0.024758252001354192,-0.017508582699523427,-0.014602218136250025,0.016011704856128517,0.00668430710948592,0.03461540627993586,-0.007071531792407443,-0.015935987725679404,0.009449226100650932,-0.006139859251903546,0.019009614510542464,0.006411929912099145,0.029363142317007904,-0.019173900144625493,-0.00044176223423720147,0.018656980925246716,-0.014607459425912466,-0.014251337734650813,0.036421403446944625,0.003321797704774645,-9.026471627150942e-05,0.015873390371922227,-0.006015417319433605,0.005216671598495573,0.014125525119008973,0.0038267217480294075,-0.006197270970732322,-0.017029337324284216,0.015024382781627052,0.01134748276051996,0.010526515661742534,-0.002539146523956648,0.00405443978551736,0.014764842130557508,-0.013731628993524795,-0.02063837314908631,-0.012725243882615797,0.0029994611450639033,-0.015313120916688662,0.0014099964710435476
ATS4Z,0.07652327615302584,0.019624437281132,0.024607750044264864,-0.010299722134677038,0.029734005777217423,-0.023412690626214185,0.04043569016445308,0.04632077544447928,0.04370142576995893,0.029345677096641706,-0.021641992243475523,-0.02100555776379663,-0.029157565477653916,-0.011300745504518924,-0.0005056322326445399,0.024049998014646332,0.03619491720165859,-0.021756681289478885,0.016117199528275308,0.00571716802943703,0.012047447251140073,-0.018742263588906776,0.019239602678278532,-0.012029217542271965,-0.005599124727967793,0.001141152753426442,0.006351207199268227,0.023008050753112505,0.022880749683968506,-0.0005062047477699987,0.0014614156741431053,0.010644463574450291,0.012793313506247362,0.013600218057396654,-0.007719212091758152,-0.01785258257490528,0.00961842116283965,0.0008613118526189462,-0.00329363808618626,-0.001969450653890023,0.008380738123340958,-0.000905758915256954,0.0025854050532951884,-0.00406591157564384,-0.004905442971846434,-0.005625518605531304,0.0019980853641637483,0.0260844346847869,0.0015781622440605375,0.0019290864527424106,-0.002044184545641521,0.005290592567819597,-0.024314013907346697,0.0071990816827457865,-0.009259341727544917,0.003313587360045961,0.006402969049830133,0.002313250176083346,-0.01972753438033159,-0.012470376680816143,-0.01785226495149265,0.006821062950469742,0.00829590253589822,0.007514058703774083,-0.001119388594055838,-0.0041358753729571415,0.003436252757237242,-0.01872877790940479
AATS0dv,-0.013911234579510955,0.10316572112386162,0.0368170992205583,0.009164726123841187,-0.04055205966156437,0.009216998643757586,-0.02113756695191724,-0.010626283485403594,-0.020723711525069004,0.01916863338016599,0.008441225620245496,0.011370344236207095,0.010452223627099968,-0.023074149635625044,-0.02635149190554695,0.035517304346977044,0.0013608964279359407,-0.018578506388638515,-0.0012882463641183328,0.023877601773377728,-0.027852164812976518,-0.00568835565088184,0.009920767320662502,-0.016965780744004916,-0.003138497898664444,0.011749229235091118,0.002110174157369003,0.026585527281133177,0.003218025954361646,0.00993732824997834,0.0022545898610257732,0.02566723628632083,0.004874010446197895,0.001479204403878704,-0.02040847760049544,-0.009274121912620436,-0.003108326906940787,0.033746826612779876,-0.0243550186544465,0.001501181322974861,-0.03548667536254079,0.008327809099148627,0.0008859979184277825,-0.0008505066982648627,-0.005986238468108601,0.00013211565214109002,-0.03675662774764059,-0.014507189352389005,0.0019164639816113486,0.00718494873022319,0.005909448933202001,-0.002642587321012755,0.006407612337140197,-0.0044471380370788155,-0.00019355477522789877,0.0006391274745359517,0.02981783527707454,0.015039233041680646,0.0206373032339408,0.0038230711127319158,0.024118168474527177,0.017841540893183114,0.017780335785572872,-0.00420307935323247,-0.024196029350443994,-0.002787875607856034,-0.024146657655161153,-0.011490117903009583
AATS1dv,-0.01581890040336376,0.08809740381795844,0.006648506069310793,-0.03400933561237548,-0.07206111785529619,0.00702399528447582,-0.009289293459893955,0.015363434571479973,-0.024021685855279282,0.039193068098302225,0.04342419117109195,0.0071362997675853525,-0.010478151703902592,-0.05252123862303923,-0.031066436817700053,0.02225302444106684,-0.016092344485371727,-0.006706910351970962,0.005864733102098409,0.010064859368331923,-0.011988994778000304,-0.03815309734042849,-0.0016271658601635147,-0.022994343798233754,-0.004378464644839209,-0.0027330649535948345,0.026934404405990618,0.01771629458810408,-0.0038302138587122466,0.009268825138149072,0.018262201811346922,0.04492028818167537,-0.006994338488611608,-0.020519911498680116,-0.03403650315328492,-0.010906268390202898,-0.00128691457451505,0.04136509635116234,-0.007606609805381212,-0.001769827628862957,-0.034967625345618925,-0.010560364981071216,-0.00637657383256256,0.022629899218290873,-0.0006996312562181776,0.015629698375026018,-0.036065509403781885,-0.033257890946681475,-0.007931667174619626,0.0363753089062444,0.005718831092144706,-0.003738052704618974,0.009480988367034322,-8.86935714780743e-05,-0.0014069693180654799,0.00264776326510828,0.03534446506788643,0.010908834176358592,0.013039213449332017,-0.005421421965111886,0.02664983013557908,0.015503683207528334,0.03148562816929363,-0.008584721624162574,-0.01863078897937301,-0.00535445148992071,-0.030746066730059834,-0.009020234448526275
AATS3dv,-0.001439355621056684,0.09852555608196426,0.023502964066258954,-0.015251733042678621,-0.057824321519915914,-0.02449391950004095,-0.012997739589095201,-0.021229453222064973,0.00019255457758396484,0.029252740260657356,0.005783387087474437,0.026504715197130567,0.023219683926400527,-0.0386887206021618,0.004153726322330803,0.03795700753371069,0.01957883401451826,0.010896508232081796,-0.04248018273875447,0.006398768789686542,-0.011233796912668783,0.008610105016389017,-0.006853569340334101,-0.0245954156432021,0.011628010908959886,0.013348811982968167,0.009952996141045483,0.026431804404073802,0.032594318553262336,0.013042369645282425,-0.001447276455797656,0.02534479958775622,-0.012461431340526768,0.0006960726668566004,0.0003935105777634655,-0.020428442366618286,-0.0016028462342672742,0.02713616991154436,-0.014378123557584152,-0.0007994086910567252,-0.026510616509172438,0.013018957254621998,-0.020666230130922544,0.0314792531935861,0.0164462893205663,0.00042668389580002744,-0.016120372465135653,-0.011507077138741013,0.01995318358847967,-0.009280029905102601,-0.0124540332115673,-0.013908740664103348,0.018844970199200287,-0.009381306261848226,0.006002883836871408,0.01794858590317644,0.0023935573460611968,-0.013994221744007652,0.019865434169581482,0.008984382102630604,0.014927082811757645,0.008113956226232589,0.022159817965312613,0.014771941562569321,-0.013750324333209104,-0.012182767742641659,-0.013015191785911729,-0.01480691252913787
AATS4dv,0.005422925481587007,0.09845043935689549,0.01036443505218063,-0.04345354219377145,-0.03523410818718884,-0.0027209321193316315,-0.02941366259812711,-0.03588533698205195,0.0025243576329312973,0.023328701307477773,-0.019381274933817316,0.021366901647462848,0.035345494805446936,-0.0099940554388474,-0.011530683363666704,0.02272937193911208,0.011353612404557033,0.0011962221788959413,-0.03190402163807129,0.00958530920373633,-0.017352291555397876,-0.006636319065414595,-0.0011738880432704672,-0.050270649336479754,-0.012991922049403986,0.03534011115762373,0.00807400129433006,0.020772131971799414,0.05135361801577899,0.019353542933177665,0.0013814599400162697,0.04646904289479553,-0.03164670591334303,0.02927432749539113,0.0010014387287223864,-0.024014981562574506,-0.01858074725071468,0.0074317430411269085,-0.014972802142523344,-0.003102675035092934,-0.022224563693323717,-0.007260113327112281,0.0009720608612306013,-0.0014345612914277576,0.008795719568577512,0.025447906375856224,0.0022947613043469714,-0.023190721828634818,0.009268632689026233,-0.028709062530094472,0.006824688842518107,-0.025644307212757407,0.0005356114773738937,-0.02708386042781379,0.007666677327001007,0.015619083033616372,0.010244651254969227,-0.03244583992003646,-0.005868235160115452,-0.0012398794669501998,0.020914870193795572,0.008676550335006883,0.014038587359384685,-0.01563543198551473,0.0013018352608428188,0.016948884913459146,0.0038713609974052533,-0.021449084026670177
AATS5dv,0.01897563474888998,0.0960239307780488,-0.018573662819669223,-0.01814251500812982,0.031150414758957544,0.00560221157223755,-0.02597420566754768,-0.0544134022340017,-0.006850800986515756,0.006359449634989252,-0.000951306430148154,0.022000790029816912,0.03209094285427797,-0.004943612434146343,-0.002789840653378766,0.002560182438235624,0.005253982470893097,-0.0017487362122429453,-0.0062303685880303415,0.012198761272952175,-0.012168039428032981,-0.01807414585686286,0.010218907377584381,-0.06513730801457589,0.025196525579238644,0.030512767311882467,0.0042692036934251255,-0.0022267245629349636,0.03471535261471307,0.013207347503649528,0.01117491091038827,0.08000802751651544,-0.0308382666404496,-0.011704384293545214,-0.04409637661195996,0.004301304275063021,-0.025823081313096675,-0.013901717028253801,-0.03027277667876785,0.009582548688756966,-0.015478120786057753,-0.04554063767360293,0.007506900157082091,-0.0429291117592113,-4.308360774595623e-06,0.02940400809645763,-0.01200072434238366,0.018484536416671273,-0.01660041103049999,-0.0321894638953493,-0.011747619161694244,0.00924028124209494,0.007281508214165411,0.004593549378516368,-0.02188661889790946,-0.03495374611397161,-0.006120963188945992,-0.036802801840276754,0.028277593417624754,-0.012377876443932604,0.006622228159775737,-0.0037619839233251065,0.02055658870973641,-0.002547033028106762,-0.010037854718235813,0.025073176020600486,-0.027902788615441328,-0.011858659121727759
AATS6dv,0.02235993699893572,0.08697111737097685,-0.013711287008353914,-0.0025939785348257694,0.04010958206229128,0.04563366906640249,-0.0187829588748096,-0.039172422237725504,-0.026125077853380477,-0.012166852604266747,-0.0044986789815600675,-0.012072105612433468,0.014535055419016677,-0.006240783924873319,-0.01789177437200833,0.03872980980799928,-0.021670142483238158,-0.004016097675471238,-0.01050694218012003,-0.00011887282950288558,0.0040977086155340615,0.03587486162458151,0.03753089073266612,-0.040420349730038,0.017642004220001794,-0.014761659636403772,0.046139320601990365,-0.002806145526151716,0.013548651908235433,0.031759533805795694,0.000217069914124099,0.018505768643173045,-0.044827324677991894,-0.017653902171730688,-0.022515563084924688,-0.02231797199249847,0.07091878920078015,-0.0005807656582586553,0.034116678642168226,-0.012843809258869156,-0.024181262199713154,-0.018500312294208187,0.03216214317822652,-0.040520244472694006,-0.04297134504123959,0.03004464449328575,-0.06869123699268227,0.043892237309340935,-0.020586834846890466,-0.007309309682466827,0.009407168066603936,0.029629798289759788,-0.007333153512209043,0.013572412217197839,-0.027480059474491985,-0.0616789050257653,0.005793817045344241,-0.049567044214741826,0.0070846449572711,0.016668409638817747,-0.04101311596893303,0.017085391013757778,0.020665308470795122,0.01372312003592678,-0.0644503020514724,0.020888518769917597,-0.023305986362594004,-0.004132446615492147
AATS7dv,0.03174891578062119,0.07876758185001016,-0.0025132573127388696,0.009998116015068554,0.03135753729511689,0.06765765159517281,-0.01717002104145671,0.002646170693282343,-0.03713734000326704,0.03898644204208301,0.030591779099455506,0.007966561562678514,0.02343533729676279,0.002483664664085812,-0.014417685894234625,-0.01863163690631097,0.03631318795314392,0.00038115648724061315,-0.025598769177259433,-0.022298420532824954,-0.012230464493763159,0.005481595939811973,0.08327466144724334,0.02959307788130347,0.03589706792631564,-0.026064150256281077,0.03710520512910315,0.0024525942894821455,0.004987661566041957,0.0715565876471088,-0.001696800589282603,-0.017323212251435103,-0.03194822817073457,-0.006150536395264868,0.005383813073431763,0.022231165087701708,0.009740065143386593,0.003732954965864132,0.008151791845120862,-0.020258126646212682,-0.0028157601464255063,-0.02583932378887868,0.010463702987926569,0.006996192513699276,0.0018311799907273377,-0.005955816585876416,0.013731835644693146,0.048523003940712454,0.048089443721717855,-0.014426851208041866,-0.011636410844676481,-0.008166677543911779,-0.024055682094954366,-0.0013129590594681939,-0.004001795459970721,-0.028749061620173256,0.03265915564578113,-0.06047846710009293,0.018989557007192827,0.04108511874130854,0.0009962692700196578,-0.05435599304245672,-0.0070211000424846405,0.007242640800482396,0.0061676004130900375,0.011551840992206023,0.0058464409124328815,-5.4423684881638324e-05
